,Open.Price,High.Price,Low.Price,Close.Price,Volume,LMNIDS03,DXY,NKY,SPX,SX5E,UKX,VIX,SHSZ300
2013-05-20,14820.0,15131.0,14749.5,15115.0,8760.0,970.0,84.25200000000002,15360.81,1667.47,2817.99,6723.06,12.45,2609.61
2013-05-21,15070.0,15152.0,14899.0,15075.0,7651.0,5699.0,83.736,15381.02,1666.29,2824.5,6755.63,13.02,2614.85
2013-05-22,15049.0,15339.0,15046.0,15175.0,11098.0,1097.0,83.86399999999998,15627.26,1669.16,2821.65,6803.87,13.37,2618.03
2013-05-23,15124.0,15125.0,14795.0,14940.0,9582.0,841.0,84.352,14483.98,1655.35,2835.01,6840.27,13.82,2582.85
2013-05-24,14900.0,14960.0,14758.0,14805.0,2790.0,1385.0,83.8,14612.45,1650.51,2776.78,6696.79,14.07,2597.23
2013-05-27,,,,,,,83.7,14142.65,,2764.29,,,2599.59
2013-05-28,14805.0,14910.0,14736.0,14875.0,5293.0,858.0,83.7,14311.98,1649.6,2795.0,6654.34,13.99,2644.36
2013-05-29,14876.0,14907.0,14791.0,14815.0,7021.0,925.0,84.1,14326.46,1660.06,2835.87,6762.01,14.48,2642.56
2013-05-30,14780.0,14878.0,14730.0,14800.0,8506.0,923.0,83.66,13589.03,1648.36,2786.54,6627.17,14.83,2634.32
2013-05-31,14845.0,14868.0,14561.0,14825.0,11166.0,1100.0,83.042,13774.54,1654.41,2799.2,6656.99,14.53,2606.43
2013-06-03,14823.0,15600.0,14820.0,15185.0,14309.0,1601.0,83.375,13261.82,1630.74,2769.64,6583.09,16.3,2602.62
2013-06-04,15185.0,15328.0,15100.0,15300.0,9824.0,1461.0,82.656,13533.76,1640.42,2747.74,6525.12,16.28,2565.67
2013-06-05,15280.0,15444.0,15150.0,15210.0,9328.0,1149.0,82.76899999999998,13014.87,1631.38,2755.7,6558.58,16.27,2560.54
2013-06-06,15200.0,15220.0,14992.5,15080.0,8210.0,836.0,82.594,12904.02,1608.9,2709.33,6419.31,17.5,2527.84
2013-06-07,15080.0,15200.0,14975.0,15050.0,8010.0,1330.0,81.53699999999998,12877.53,1622.56,2676.21,6336.11,16.63,2484.16
2013-06-10,14975.0,15021.0,14820.0,14895.0,5475.0,785.0,81.669,13514.2,1643.38,2724.08,6411.99,15.14,
2013-06-11,14820.0,14950.0,14460.0,14535.0,12648.0,1765.0,81.646,13317.62,1642.81,2719.4,6400.45,15.44,
2013-06-12,14525.0,14525.0,14260.0,14275.0,12351.0,1338.0,81.113,13289.32,1626.13,2683.2,6340.08,17.07,
2013-06-13,14320.0,14390.0,14055.0,14060.0,14138.0,1454.0,80.947,12445.38,1612.52,2666.52,6299.45,18.59,2399.94
2013-06-14,14125.0,14380.0,14052.0,14325.0,9029.0,1800.0,80.752,12686.52,1636.36,2661.71,6304.63,16.41,2416.77
2013-06-17,14345.0,14400.0,14170.0,14290.0,5842.0,929.0,80.67,13033.12,1626.73,2667.32,6308.26,17.15,2403.84
2013-06-18,14289.0,14289.0,14037.0,14150.0,14433.0,14793.0,80.78699999999998,13007.28,1639.04,2702.69,6330.49,16.8,2418.74
2013-06-19,14100.0,14275.0,14050.0,14200.0,10086.0,1350.0,80.612,13245.22,1651.81,2700.93,6374.21,16.61,2400.76
2013-06-20,14100.0,14100.0,13680.0,13700.0,12947.0,1166.0,81.428,13014.58,1628.93,2683.98,6348.82,16.64,2321.47
2013-06-21,13699.0,14100.0,13628.0,14075.0,12400.0,1821.0,81.915,13230.13,1588.19,2586.45,6159.51,20.49,2317.39
2013-06-24,14050.0,14050.0,13600.0,13635.0,12131.0,1281.0,82.318,13062.78,1592.43,2549.48,6116.17,18.9,2171.21
2013-06-25,13666.0,14037.0,13525.0,13930.0,12368.0,1173.0,82.425,12969.34,1573.09,2511.83,6029.1,20.11,2165.42
2013-06-26,13900.0,13949.0,13550.0,13605.0,13942.0,1815.0,82.581,12834.01,1588.03,2543.37,6101.91,18.47,2168.3
2013-06-27,13629.0,13900.0,13618.0,13850.0,9793.0,994.0,82.977,13213.55,1603.26,2602.81,6165.48,17.21,2160.74
2013-06-28,13812.0,13930.0,13700.0,13710.0,10065.0,1472.0,82.902,13677.32,1613.2,2619.86,6243.4,16.86,2200.64
2013-07-01,13750.0,14048.0,13700.0,13965.0,11077.0,1019.0,83.13600000000002,13852.5,1606.28,2602.59,6215.47,16.86,2213.32
2013-07-02,14000.0,14120.0,13910.0,14040.0,8414.0,897.0,83.054,14098.74,1614.96,2622.62,6307.78,16.37,2221.98
2013-07-03,14018.0,14022.0,13854.0,13855.0,7101.0,780.0,83.544,14055.56,1614.08,2603.2,6303.94,16.44,2203.83
2013-07-04,13840.0,13910.0,13740.0,13825.0,4808.0,514.0,83.23100000000002,14018.93,,2570.76,6229.87,,2221.98
2013-07-05,13870.0,13870.0,13298.0,13305.0,15282.0,2441.0,83.23100000000002,14309.97,1615.41,2646.54,6421.67,16.2,2226.85
2013-07-08,13320.0,13475.0,13300.0,13430.0,7474.0,1047.0,84.449,14109.34,1631.89,2596.01,6375.52,14.89,2163.62
2013-07-09,13425.0,13517.0,13205.0,13325.0,9205.0,988.0,84.193,14472.9,1640.46,2650.85,6450.07,14.78,2162.67
2013-07-10,13450.0,13715.0,13299.0,13650.0,8814.0,833.0,84.58,14416.6,1652.32,2664.14,6513.08,14.35,2224.07
2013-07-11,13700.0,13863.0,13549.0,13635.0,9994.0,1267.0,84.041,14472.58,1652.62,2659.71,6504.96,14.21,2326.69
2013-07-12,13700.0,13835.0,13558.0,13775.0,6896.0,1869.0,82.74600000000002,14506.25,1675.02,2681.32,6543.41,14.01,2275.37
2013-07-15,13620.0,13830.0,13450.0,13505.0,8597.0,1275.0,82.988,,1680.19,2674.87,6544.94,13.84,2307.3
2013-07-16,13500.0,13782.0,13485.0,13770.0,8826.0,7911.0,83.04299999999998,14599.12,1682.5,2686.69,6586.11,13.79,2317.85
2013-07-17,13785.0,14100.0,13715.0,13970.0,14689.0,1798.0,82.49799999999998,14615.04,1676.26,2665.61,6556.35,14.42,2282.84
2013-07-18,13980.0,14040.0,13825.0,14000.0,8563.0,762.0,82.708,14808.5,1680.91,2681.88,6571.93,13.78,2245.33
2013-07-19,13989.0,14219.0,13905.0,14160.0,9731.0,1293.0,82.823,14589.91,1689.37,2717.99,6634.36,13.77,2190.48
2013-07-22,14209.0,14320.0,14066.0,14070.0,10993.0,1141.0,82.60700000000001,14658.04,1692.09,2716.17,6630.67,12.54,2202.19
2013-07-23,14128.0,14185.0,14035.0,14130.0,6963.0,644.0,82.219,14778.51,1695.53,2725.4,6623.17,12.29,2265.84
2013-07-24,14115.0,14371.0,14025.0,14370.0,9747.0,1011.0,81.945,14731.28,1692.39,2722.9,6597.44,12.66,2249.15
2013-07-25,14325.0,14335.0,14117.0,14170.0,7547.0,956.0,82.291,14562.93,1685.94,2752.25,6620.43,13.18,2237.68
2013-07-26,14150.0,14205.0,13820.0,13850.0,9312.0,1412.0,81.97,14129.98,1690.25,2740.29,6587.95,12.97,2224.01
2013-07-29,13850.0,13900.0,13693.0,13705.0,6108.0,534.0,81.657,13661.13,1691.65,2741.96,6554.79,12.72,2175.97
2013-07-30,13711.0,13770.0,13460.0,13525.0,12046.0,1692.0,81.663,13869.82,1685.33,2741.73,6560.25,13.39,2189.39
2013-07-31,13560.0,13909.0,13475.0,13875.0,10064.0,1081.0,81.829,13668.32,1685.96,2759.21,6570.95,13.39,2193.02
2013-08-01,14000.0,14071.0,13810.0,13895.0,12490.0,1060.0,81.452,14005.77,1685.73,2768.15,6621.06,13.45,2245.36
2013-08-02,13880.0,14050.0,13800.0,14000.0,6703.0,1826.0,82.336,14466.16,1706.87,2808.64,6681.98,12.94,2247.26
2013-08-05,13917.0,14011.0,13825.0,13870.0,6066.0,651.0,81.908,14258.04,1709.67,2811.0,6647.87,11.98,2278.33
2013-08-06,13850.0,13994.0,13725.0,13730.0,6962.0,891.0,81.875,14401.06,1707.14,2809.08,6619.58,11.84,2293.64
2013-08-07,13750.0,14012.0,13635.0,13975.0,9638.0,880.0,81.60300000000002,13824.94,1697.37,2790.78,6604.21,12.72,2280.62
2013-08-08,14025.0,14475.0,14005.0,14330.0,14827.0,1510.0,81.28699999999998,13605.56,1690.91,2794.44,6511.21,12.98,2276.78
2013-08-09,14298.0,14750.0,14240.0,14680.0,13773.0,2755.0,80.977,13615.19,1697.48,2816.88,6529.68,12.73,2286.01
2013-08-12,14730.0,14940.0,14650.0,14725.0,14630.0,1539.0,81.126,13519.43,1691.42,2825.62,6583.39,13.41,2352.79
2013-08-13,14750.0,14930.0,14676.0,14740.0,10992.0,1470.0,81.333,13867.0,1689.47,2827.15,6574.34,12.81,2359.07
2013-08-14,14732.0,14896.0,14690.0,14895.0,6865.0,797.0,81.768,14050.16,1694.16,2841.61,6611.94,12.31,2349.08
2013-08-15,14850.0,14850.0,14585.0,14725.0,7345.0,888.0,81.711,13752.94,1685.39,2852.08,6587.43,13.04,2321.58
2013-08-16,14790.0,15001.0,14700.0,15000.0,11362.0,1593.0,81.181,13650.11,1661.32,2835.86,6483.34,14.73,2304.14
2013-08-19,14930.0,14945.0,14682.0,14810.0,6971.0,709.0,81.257,13758.13,1655.83,2854.27,6499.99,14.37,2331.43
2013-08-20,14838.0,14838.0,14615.0,14760.0,8176.0,15937.0,81.226,13396.38,1646.06,2823.35,6465.73,15.1,2312.47
2013-08-21,14725.0,14753.0,14352.0,14425.0,8419.0,1136.0,80.906,13424.33,1652.35,2787.98,6453.46,14.91,2308.59
2013-08-22,14351.0,14654.0,14350.0,14430.0,9617.0,1166.0,81.21300000000002,13365.17,1642.8,2774.58,6390.84,15.94,2303.93
2013-08-23,14433.0,14580.0,14319.0,14525.0,2573.0,1632.0,81.488,13660.55,1656.96,2812.32,6446.87,14.76,2286.93
2013-08-26,,,,,,,81.361,13636.28,1663.5,2826.05,,13.98,2335.62
2013-08-27,14485.0,14567.0,14360.0,14425.0,7497.0,800.0,81.407,13542.37,1656.78,2821.45,6492.1,14.99,2340.88
2013-08-28,14478.0,14500.0,14175.0,14180.0,10682.0,1063.0,81.166,13338.46,1630.48,2749.27,6440.97,16.77,2328.06
2013-08-29,14200.0,14269.0,14010.0,14075.0,10200.0,1470.0,81.431,13459.71,1634.96,2742.61,6430.06,16.49,2318.31
2013-08-30,14086.0,14086.0,13750.0,13800.0,12283.0,2467.0,81.948,13388.86,1638.17,2758.31,6483.05,16.81,2313.91
2013-09-02,13800.0,13945.0,13749.0,13750.0,7303.0,909.0,82.087,13572.92,,2721.37,6412.93,,2320.34
2013-09-03,13776.0,13800.0,13640.0,13700.0,7869.0,1136.0,82.087,13978.44,1632.97,2774.09,6506.19,17.01,2354.5
2013-09-04,13701.0,13750.0,13600.0,13680.0,7955.0,940.0,82.361,14053.87,1639.77,2753.35,6468.41,16.61,2350.7
2013-09-05,13700.0,13850.0,13614.0,13725.0,8503.0,695.0,82.169,14064.82,1653.08,2758.29,6474.74,15.88,2341.74
2013-09-06,13848.0,14084.0,13780.0,13980.0,3694.0,1192.0,82.633,13860.81,1655.08,2774.2,6532.44,15.77,2357.78
2013-09-09,14070.0,14070.0,13826.0,13920.0,7443.0,861.0,82.146,14205.23,1655.17,2803.42,6547.33,15.85,2440.61
2013-09-10,13935.0,13935.0,13661.0,13740.0,8816.0,1324.0,81.793,14423.36,1671.71,2798.31,6530.74,15.63,2474.89
2013-09-11,13680.0,13849.0,13680.0,13825.0,7394.0,862.0,81.821,14425.07,1683.99,2851.4,6583.99,14.53,2482.89
2013-09-12,13800.0,13841.0,13630.0,13785.0,7736.0,1016.0,81.518,14387.27,1689.13,2863.44,6588.43,13.82,2507.45
2013-09-13,13835.0,13876.0,13630.0,13875.0,8232.0,1041.0,81.48899999999998,14404.67,1683.42,2862.07,6588.98,14.29,2488.9
2013-09-16,13890.0,13930.0,13810.0,13870.0,6143.0,1064.0,81.452,,1687.99,2867.11,6583.8,14.16,2478.39
2013-09-17,13900.0,13900.0,13761.0,13830.0,4872.0,691.0,81.295,14311.67,1697.6,2894.64,6622.86,14.38,2427.32
2013-09-18,13828.0,14044.0,13795.0,13930.0,17501.0,14470.0,81.143,14505.36,1704.76,2890.95,6570.17,14.53,2432.51
2013-09-19,14025.0,14405.0,14001.0,14400.0,14521.0,1356.0,80.237,14766.18,1725.52,2908.92,6558.82,13.59,
2013-09-20,14357.0,14390.0,13950.0,14035.0,9262.0,833.0,80.372,14742.42,1722.34,2936.2,6625.39,13.16,
2013-09-23,13958.0,14003.0,13847.0,13950.0,6334.0,984.0,80.431,,1709.91,2927.19,6596.43,13.12,2472.29
2013-09-24,13963.0,13963.0,13700.0,13750.0,9488.0,1355.0,80.449,14732.61,1701.84,2906.35,6557.37,14.31,2443.89
2013-09-25,13750.0,13859.0,13720.0,13825.0,6530.0,1913.0,80.563,14620.53,1697.42,2922.93,6571.46,14.08,2429.03
2013-09-26,13790.0,13980.0,13782.0,13825.0,6699.0,1050.0,80.334,14799.12,1692.77,2927.35,6551.53,14.01,2384.44
2013-09-27,13781.0,14030.0,13781.0,13985.0,5573.0,1286.0,80.523,14760.07,1698.67,2922.99,6565.59,14.06,2394.97
2013-09-30,13950.0,14068.0,13789.0,13955.0,7970.0,1162.0,80.28699999999998,14455.8,1691.75,2919.34,6512.66,15.46,2409.04
2013-10-01,13900.0,14024.0,13735.0,13750.0,7625.0,751.0,80.221,14484.72,1681.55,2893.15,6462.22,16.6,
2013-10-02,13750.0,13846.0,13568.0,13750.0,9399.0,1611.0,80.141,14170.49,1695.0,2933.02,6460.01,15.54,
2013-10-03,13780.0,13911.0,13524.0,13525.0,8845.0,1134.0,79.9,14157.25,1693.87,2918.31,6437.5,16.6,
2013-10-04,13550.0,14051.0,13537.0,14050.0,13474.0,2240.0,79.749,14024.31,1678.66,2902.12,6449.04,17.67,
2013-10-07,13940.0,14071.0,13818.0,13960.0,8942.0,1079.0,80.122,13853.32,1690.5,2928.31,6453.88,16.74,
2013-10-08,13960.0,14000.0,13845.0,13900.0,6305.0,1047.0,79.941,13894.61,1676.12,2923.04,6437.28,19.41,2441.81
2013-10-09,13837.0,13934.0,13655.0,13660.0,5678.0,713.0,80.06,14037.84,1655.45,2903.35,6365.83,20.34,2453.58
2013-10-10,13678.0,13861.0,13651.0,13750.0,6770.0,843.0,80.376,14194.71,1656.4,2904.73,6337.91,19.6,2429.32
2013-10-11,13723.0,13980.0,13723.0,13920.0,7580.0,1521.0,80.417,14404.74,1692.56,2969.41,6430.49,16.48,2468.51
2013-10-14,13831.0,14095.0,13815.0,14005.0,10079.0,1307.0,80.362,,1703.2,2974.28,6487.19,15.72,2472.54
2013-10-15,14006.0,14119.0,13915.0,14000.0,12356.0,14875.0,80.263,14441.54,1710.14,2977.69,6507.65,16.07,2467.52
2013-10-16,13950.0,14121.0,13825.0,14120.0,9647.0,949.0,80.482,14467.14,1698.06,3004.56,6549.11,18.66,2421.37
2013-10-17,14067.0,14119.0,13947.0,14005.0,6711.0,779.0,80.47,14586.51,1721.54,3015.4,6571.59,14.71,2413.33
2013-10-18,14025.0,14250.0,14000.0,14200.0,12168.0,1691.0,79.649,14561.54,1733.15,3010.39,6576.16,13.48,2426.05
2013-10-21,14193.0,14500.0,14183.0,14365.0,11538.0,1478.0,79.654,14693.57,1744.5,3033.31,6622.58,13.04,2471.32
2013-10-22,14450.0,14880.0,14442.0,14850.0,22777.0,1968.0,79.695,14713.25,1744.66,3028.65,6654.2,13.16,2445.89
2013-10-23,14825.0,14846.0,14506.0,14560.0,16548.0,1730.0,79.23,14426.05,1754.67,3045.77,6695.66,13.33,2418.49
2013-10-24,14525.0,14689.0,14439.0,14650.0,10930.0,1032.0,79.264,14486.41,1746.38,3017.16,6674.48,13.42,2400.51
2013-10-25,14695.0,14695.0,14434.0,14580.0,9712.0,1595.0,79.185,14088.19,1752.07,3038.96,6713.18,13.2,2368.56
2013-10-28,14550.0,14686.0,14510.0,14590.0,7388.0,858.0,79.194,14396.04,1759.77,3034.5,6721.34,13.09,2365.95
2013-10-29,14567.0,14650.0,14531.0,14605.0,5771.0,578.0,79.24600000000002,14325.98,1762.11,3022.04,6725.82,13.31,2372.05
2013-10-30,14575.0,14775.0,14570.0,14750.0,8358.0,913.0,79.607,14502.35,1771.95,3050.64,6774.73,13.41,2407.47
2013-10-31,14650.0,14678.0,14533.0,14615.0,8063.0,886.0,79.777,14327.94,1763.31,3040.69,6777.7,13.65,2373.72
2013-11-01,14615.0,14700.0,14486.0,14570.0,7538.0,1386.0,80.195,14201.57,1756.54,3067.95,6731.43,13.75,2384.96
2013-11-04,14567.0,14567.0,14304.0,14370.0,8563.0,1029.0,80.71600000000002,,1761.64,3052.14,6734.74,13.28,2380.45
2013-11-05,14369.0,14404.0,14300.0,14345.0,8776.0,1058.0,80.553,14225.37,1767.93,3061.18,6763.62,12.93,2383.77
2013-11-06,14315.0,14400.0,14059.0,14110.0,8861.0,1251.0,80.706,14337.31,1762.97,3035.92,6746.84,13.27,2353.57
2013-11-07,14140.0,14149.0,13901.0,14000.0,12758.0,1211.0,80.483,14228.44,1770.49,3056.4,6741.69,12.67,2340.55
2013-11-08,14001.0,14098.0,13880.0,13915.0,11230.0,2538.0,80.845,14086.8,1747.15,3042.98,6697.22,13.91,2307.95
2013-11-11,13950.0,13961.0,13750.0,13750.0,13713.0,1515.0,81.303,14269.84,1770.61,3034.91,6708.42,12.9,2315.89
2013-11-12,13795.0,13817.0,13606.0,13630.0,15000.0,2135.0,81.09100000000002,14588.68,1771.89,3052.83,6728.37,12.53,2340.0
2013-11-13,13745.0,13830.0,13584.0,13675.0,13865.0,2763.0,81.192,14567.16,1767.69,3034.68,6726.79,12.82,2288.12
2013-11-14,13761.0,13855.0,13633.0,13650.0,12476.0,1635.0,80.926,14876.41,1782.0,3021.17,6630.0,12.52,2304.5
2013-11-15,13700.0,13835.0,13677.0,13830.0,10968.0,2107.0,81.023,15165.92,1790.62,3053.69,6666.13,12.37,2350.73
2013-11-18,13820.0,13821.0,13580.0,13590.0,9334.0,1548.0,80.84899999999998,15164.3,1798.18,3054.53,6693.44,12.19,2428.9
2013-11-19,13579.0,13722.0,13579.0,13630.0,12480.0,9591.0,80.825,15126.56,1791.53,3081.3,6723.46,13.1,2412.16
2013-11-20,13652.0,13705.0,13529.0,13530.0,10088.0,1172.0,80.704,15076.08,1787.87,3049.17,6698.01,13.39,2424.85
2013-11-21,13531.0,13576.0,13405.0,13430.0,11287.0,1055.0,81.112,15365.6,1781.37,3047.32,6681.08,13.4,2409.99
2013-11-22,13494.0,13572.0,13451.0,13560.0,11357.0,1811.0,81.07300000000002,15381.72,1795.85,3044.34,6681.33,12.66,2397.96
2013-11-25,13550.0,13583.0,13465.0,13545.0,6023.0,547.0,80.708,15619.13,1804.76,3055.98,6674.3,12.26,2388.63
2013-11-26,13525.0,13564.0,13405.0,13455.0,8519.0,1004.0,80.92,15515.24,1802.48,3072.75,6694.62,12.79,2387.42
2013-11-27,13455.0,13519.0,13274.0,13285.0,10244.0,1513.0,80.611,15449.63,1802.75,3062.62,6636.22,12.81,2414.48
2013-11-28,13340.0,13430.0,13280.0,13400.0,7335.0,861.0,80.722,15727.12,,3082.65,6649.47,,2439.53
2013-11-29,13410.0,13646.0,13350.0,13515.0,10229.0,1153.0,80.582,15661.87,1807.23,3092.42,6654.47,12.98,2438.94
2013-12-02,13501.0,13548.0,13382.0,13515.0,8914.0,1025.0,80.68,15655.07,1805.81,3086.64,6650.57,13.7,2418.79
2013-12-03,13500.0,13500.0,13390.0,13450.0,8773.0,1443.0,80.925,15749.66,1800.9,3077.23,6595.33,14.23,2442.78
2013-12-04,13471.0,13715.0,13450.0,13650.0,11352.0,1498.0,80.59100000000002,15407.94,1795.15,3013.88,6532.43,14.55,2475.14
2013-12-05,13656.0,13918.0,13645.0,13750.0,12881.0,1018.0,80.619,15177.49,1792.81,2991.76,6509.97,14.7,2468.2
2013-12-06,13753.0,13875.0,13748.0,13760.0,9395.0,1071.0,80.235,15299.86,1785.03,2953.17,6498.33,15.08,2452.29
2013-12-09,13788.0,13985.0,13735.0,13955.0,10095.0,1384.0,80.315,15650.21,1805.09,2979.94,6551.99,13.79,2450.87
2013-12-10,14008.0,14120.0,13899.0,13930.0,18840.0,2467.0,80.134,15611.31,1808.37,2988.67,6559.48,13.49,2453.32
2013-12-11,13940.0,14180.0,13930.0,14030.0,13207.0,1584.0,79.96600000000002,15515.06,1802.62,2960.86,6523.31,13.91,2412.76
2013-12-12,14067.0,14227.0,13967.0,14010.0,13409.0,1444.0,79.89399999999998,15341.82,1782.22,2947.31,6507.72,15.42,2410.01
2013-12-13,14016.0,14105.0,13939.0,14100.0,9844.0,928.0,80.206,15403.11,1775.5,2928.12,6445.25,15.54,2406.64
2013-12-16,14055.0,14175.0,14029.0,14030.0,9940.0,1189.0,80.214,15152.91,1775.32,2921.92,6439.96,15.76,2367.92
2013-12-17,14026.0,14140.0,13966.5,14060.0,9086.0,1609.0,80.074,15278.63,1786.54,2978.77,6522.2,16.03,2356.38
2013-12-18,14101.0,14182.0,14050.0,14140.0,8711.0,745.0,80.061,15587.8,1781.0,2941.76,6486.19,16.21,2357.23
2013-12-19,14110.0,14225.0,14020.0,14190.0,17076.0,22251.0,80.105,15859.22,1810.65,2975.09,6492.08,13.8,2332.41
2013-12-20,14225.0,14451.0,14191.0,14420.0,14215.0,1287.0,80.63,15870.42,1809.6,3031.05,6584.7,14.15,2278.14
2013-12-23,14450.0,14480.0,14289.0,14300.0,10101.0,1109.0,80.575,,1818.32,3049.35,6606.58,13.79,2284.6
2013-12-24,14300.0,14389.0,14050.0,14160.0,7248.0,1241.0,80.447,15889.33,1827.99,3070.91,6678.61,13.04,2288.25
2013-12-25,,,,,,,80.536,16009.99,,,,,2305.11
2013-12-26,,,,,,,80.558,16174.44,1833.32,,,12.48,2265.33
2013-12-27,14165.0,14360.0,14150.0,14200.0,8214.0,859.0,80.484,16178.94,1842.02,3072.88,6694.17,12.33,2303.48
2013-12-30,14186.0,14300.0,13991.0,14125.0,8003.0,712.0,80.392,16291.31,1841.4,3111.37,6750.87,12.46,2299.46
2013-12-31,14125.0,14125.0,13890.0,13900.0,8423.0,1151.0,80.0,,1841.07,3100.93,6731.27,13.56,2330.03
2014-01-01,,,,,,,80.035,,,,,,
2014-01-02,13980.0,14099.0,13792.0,14005.0,11443.0,1282.0,80.108,,1848.36,3109.0,6749.09,13.72,2321.98
2014-01-03,14000.0,14000.0,13800.0,13845.0,9917.0,1085.0,80.63,,1831.98,3059.93,6717.91,14.23,2290.78
2014-01-06,13830.0,13895.0,13526.0,13560.0,15112.0,1484.0,80.791,15908.88,1831.37,3074.43,6730.67,13.76,2238.64
2014-01-07,13578.0,13640.0,13457.0,13515.0,15866.0,2652.0,80.652,15814.37,1826.77,3069.16,6730.73,13.55,2238.0
2014-01-08,13577.0,13577.0,13450.0,13525.0,12261.0,1345.0,80.833,16121.45,1837.88,3110.96,6755.45,12.92,2241.91
2014-01-09,13490.0,13497.0,13334.0,13413.0,14631.0,1986.0,81.02199999999998,15880.33,1837.49,3110.66,6721.78,12.87,2222.22
2014-01-10,13380.0,13861.0,13380.0,13860.0,16159.0,1515.0,81.005,15912.06,1838.13,3090.26,6691.34,12.89,2204.85
2014-01-13,14120.0,14253.0,13861.33,14210.0,19828.0,1769.0,80.658,,1842.37,3104.15,6739.94,12.14,2193.68
2014-01-14,14212.0,14400.0,14182.0,14340.0,16115.0,2022.0,80.513,15422.4,1819.2,3111.94,6757.15,13.28,2212.85
2014-01-15,14334.0,14622.0,14224.0,14535.0,16532.0,2341.0,80.66199999999998,15808.73,1838.88,3119.53,6766.86,12.28,2208.94
2014-01-16,14520.0,14725.0,14510.0,14695.0,18905.0,8340.0,81.027,15747.2,1848.38,3168.76,6819.86,12.28,2211.84
2014-01-17,14595.0,14750.0,14480.0,14695.0,16099.0,1649.0,80.91,15734.46,1845.89,3150.2,6815.42,12.53,2178.49
2014-01-20,14572.0,14597.0,14316.0,14550.0,13382.0,1504.0,81.225,15641.68,,3154.1,6829.3,,2165.99
2014-01-21,14556.0,14755.0,14430.0,14725.0,16634.0,2057.0,81.225,15795.96,1838.7,3153.17,6836.73,12.44,2187.41
2014-01-22,14726.0,14815.0,14668.0,14795.0,11850.0,2652.0,81.098,15820.96,1843.8,3153.08,6834.26,12.87,2243.8
2014-01-23,14798.0,14825.0,14419.0,14670.0,18811.0,1390.0,81.167,15695.89,1844.86,3151.27,6826.33,12.84,2231.89
2014-01-24,14590.0,14675.0,14400.0,14490.0,11994.0,1309.0,80.438,15391.56,1828.46,3117.08,6773.28,13.77,2245.68
2014-01-27,14450.0,14450.0,14103.0,14150.0,15023.0,1827.0,80.458,15005.73,1790.29,3028.2,6663.74,18.14,2215.92
2014-01-28,14122.0,14325.0,14120.0,14140.0,11561.0,2272.0,80.524,14980.16,1781.56,3014.62,6550.66,17.42,2219.86
2014-01-29,14183.0,14279.0,13950.0,13985.0,13466.0,2153.0,80.568,15383.91,1792.5,3038.6,6572.33,15.8,2227.78
2014-01-30,14000.0,14001.0,13800.0,13810.0,11382.0,1523.0,80.505,15007.06,1774.2,3011.45,6544.28,17.35,2202.45
2014-01-31,13815.0,14067.0,13650.0,13980.0,12302.0,2693.0,81.085,14914.53,1794.19,3027.3,6538.45,17.29,
2014-02-03,14013.0,14048.0,13805.0,13880.0,7595.0,892.0,81.311,14619.13,1782.59,3013.96,6510.44,18.41,
2014-02-04,13841.0,13992.0,13723.0,13850.0,10305.0,1662.0,81.009,14008.47,1741.89,2963.96,6465.66,21.44,
2014-02-05,13845.0,14011.0,13759.0,13760.0,12867.0,2416.0,81.12100000000002,14180.38,1755.2,2962.49,6449.27,19.11,
2014-02-06,13815.0,14066.0,13775.0,13985.0,12164.0,2766.0,81.036,14155.12,1751.64,2962.51,6457.89,19.95,
2014-02-07,13975.0,14170.0,13929.0,14140.0,16923.0,1980.0,80.906,14462.41,1773.43,3010.79,6558.28,17.23,2212.48
2014-02-10,14148.0,14345.0,14130.0,14200.0,10990.0,1607.0,80.691,14718.34,1797.02,3038.49,6571.68,15.29,2267.53
2014-02-11,14160.0,14256.0,14030.0,14160.0,10714.0,925.0,80.642,,1799.84,3032.53,6591.55,15.26,2285.56
2014-02-12,14190.0,14420.0,14185.0,14395.0,13368.0,1739.0,80.638,14800.06,1819.75,3077.08,6672.66,14.51,2291.25
2014-02-13,14395.0,14449.0,14122.0,14125.0,13986.0,1434.0,80.679,14534.74,1819.26,3094.89,6675.03,14.3,2279.55
2014-02-14,14195.0,14317.0,14160.0,14250.0,7824.0,1016.0,80.32300000000002,14313.03,1829.83,3097.95,6659.42,14.14,2295.57
2014-02-17,14315.0,14439.0,14299.0,14380.0,7774.0,997.0,80.13600000000002,14393.11,,3119.06,6663.62,,2311.65
2014-02-18,14357.0,14563.0,14290.0,14460.0,15774.0,1314.0,80.13600000000002,14843.24,1838.63,3118.91,6736.0,13.57,2282.44
2014-02-19,14475.0,14652.0,14459.0,14515.0,15990.0,2514.0,80.008,14766.53,1840.76,3117.44,6796.43,13.87,2308.66
2014-02-20,14491.0,14540.0,14300.0,14365.0,11259.0,1162.0,80.14399999999998,14449.18,1828.75,3120.8,6796.71,15.5,2287.44
2014-02-21,14365.0,14479.0,14350.0,14365.0,9341.0,18034.0,80.286,14865.67,1839.78,3121.59,6812.99,14.79,2264.29
2014-02-24,14346.0,14395.0,14167.0,14330.0,9592.0,1488.0,80.237,14837.68,1836.25,3131.67,6838.06,14.68,2214.51
2014-02-25,14357.0,14408.0,14200.0,14300.0,7613.0,1067.0,80.199,15051.6,1847.61,3157.31,6865.86,14.23,2157.91
